id,pincode,city_id,state_id,country_id,v1_code,is_active,is_deleted,created_by,created_at,modified_by,modified_at,deleted_by,deleted_at,extra_info
3093,225401,65,31,85,3093,true,false,,,,,,,
3094,225402,216,31,85,3094,true,false,,,,,,,
3095,225403,65,31,85,3095,true,false,,,,,,,
3096,225404,65,31,85,3096,true,false,,,,,,,
3097,225405,65,31,85,3097,true,false,,,,,,,
3098,225406,216,31,85,3098,true,false,,,,,,,
3099,225407,216,31,85,3099,true,false,,,,,,,
3100,225408,216,31,85,3100,true,false,,,,,,,
3101,225409,65,31,85,3101,true,false,,,,,,,
3102,225411,216,31,85,3102,true,false,,,,,,,
3103,225412,65,31,85,3103,true,false,,,,,,,
3104,225413,65,31,85,3104,true,false,,,,,,,
3105,225414,65,31,85,3105,true,false,,,,,,,
3106,225415,65,31,85,3106,true,false,,,,,,,
3107,225416,65,31,85,3107,true,false,,,,,,,
3108,225420,64,31,85,3108,true,false,,,,,,,
3109,225425,64,31,85,3109,true,false,,,,,,,
3110,225441,64,31,85,3110,true,false,,,,,,,
3111,225503,708,31,85,3111,true,false,,,,,,,
3112,226000,414,31,85,3112,true,false,,,,,,,
3113,226001,414,31,85,3113,true,false,,,,,,,
3114,226002,414,31,85,3114,true,false,,,,,,,
3115,226003,414,31,85,3115,true,false,,,,,,,
3116,226004,414,31,85,3116,true,false,,,,,,,
3117,226005,414,31,85,3117,true,false,,,,,,,
3118,226006,414,31,85,3118,true,false,,,,,,,
3119,226007,414,31,85,3119,true,false,,,,,,,
3120,226008,414,31,85,3120,true,false,,,,,,,
3121,226009,414,31,85,3121,true,false,,,,,,,
3122,226010,414,31,85,3122,true,false,,,,,,,
3123,226011,414,31,85,3123,true,false,,,,,,,
3124,226012,414,31,85,3124,true,false,,,,,,,
3125,226013,414,31,85,3125,true,false,,,,,,,
3126,226014,414,31,85,3126,true,false,,,,,,,
3127,226015,414,31,85,3127,true,false,,,,,,,
3128,226016,414,31,85,3128,true,false,,,,,,,
3129,226017,414,31,85,3129,true,false,,,,,,,
3130,226018,414,31,85,3130,true,false,,,,,,,
3131,226019,414,31,85,3131,true,false,,,,,,,
3132,226020,414,31,85,3132,true,false,,,,,,,
3133,226021,414,31,85,3133,true,false,,,,,,,
3134,226022,414,31,85,3134,true,false,,,,,,,
3135,226023,414,31,85,3135,true,false,,,,,,,
3136,226024,414,31,85,3136,true,false,,,,,,,
3137,226025,414,31,85,3137,true,false,,,,,,,
3138,226026,414,31,85,3138,true,false,,,,,,,
3139,226027,414,31,85,3139,true,false,,,,,,,
3140,226028,414,31,85,3140,true,false,,,,,,,
3141,226029,414,31,85,3141,true,false,,,,,,,
3142,226030,414,31,85,3142,true,false,,,,,,,
3143,226031,414,31,85,3143,true,false,,,,,,,
3144,226071,414,31,85,3144,true,false,,,,,,,
3145,226072,414,31,85,3145,true,false,,,,,,,
3146,226101,414,31,85,3146,true,false,,,,,,,
3147,226102,414,31,85,3147,true,false,,,,,,,
3148,226103,414,31,85,3148,true,false,,,,,,,
3149,226104,414,31,85,3149,true,false,,,,,,,
3150,226142,39,31,85,3150,true,false,,,,,,,
3151,226162,304,31,85,3151,true,false,,,,,,,
3152,226201,414,31,85,3152,true,false,,,,,,,
3153,226202,414,31,85,3153,true,false,,,,,,,
3154,226203,414,31,85,3154,true,false,,,,,,,
3155,226252,128,34,85,3155,true,false,,,,,,,
3156,226288,39,31,85,3156,true,false,,,,,,,
3157,226301,414,31,85,3157,true,false,,,,,,,
3158,226302,414,31,85,3158,true,false,,,,,,,
3159,226303,414,31,85,3159,true,false,,,,,,,
3160,226306,553,31,85,3160,true,false,,,,,,,
3161,226401,414,31,85,3161,true,false,,,,,,,
3162,226501,414,31,85,3162,true,false,,,,,,,
3163,226504,708,31,85,3163,true,false,,,,,,,
3164,226606,414,31,85,3164,true,false,,,,,,,
3165,226610,414,31,85,3165,true,false,,,,,,,
3166,227001,216,31,85,3166,true,false,,,,,,,
3167,227003,661,31,85,3167,true,false,,,,,,,
3168,227005,414,31,85,3168,true,false,,,,,,,
3169,227101,414,31,85,3169,true,false,,,,,,,
3170,227105,414,31,85,3170,true,false,,,,,,,
3171,227107,414,31,85,3171,true,false,,,,,,,
3172,227111,414,31,85,3172,true,false,,,,,,,
3173,227115,414,31,85,3173,true,false,,,,,,,
3174,227116,414,31,85,3174,true,false,,,,,,,
3175,227120,414,31,85,3175,true,false,,,,,,,
3176,227125,414,31,85,3176,true,false,,,,,,,
3177,227131,64,31,85,3177,true,false,,,,,,,
3178,227132,414,31,85,3178,true,false,,,,,,,
3179,227162,304,31,85,3179,true,false,,,,,,,
3180,227202,414,31,85,3180,true,false,,,,,,,
3181,227205,414,31,85,3181,true,false,,,,,,,
3182,227207,414,31,85,3182,true,false,,,,,,,
3183,227242,338,31,85,3183,true,false,,,,,,,
3184,227301,64,31,85,3184,true,false,,,,,,,
3185,227302,64,31,85,3185,true,false,,,,,,,
3186,227304,661,31,85,3186,true,false,,,,,,,
3187,227305,414,31,85,3187,true,false,,,,,,,
3188,227306,553,31,85,3188,true,false,,,,,,,
3189,227308,414,31,85,3189,true,false,,,,,,,
3190,227309,414,31,85,3190,true,false,,,,,,,
3191,227405,661,31,85,3191,true,false,,,,,,,
3192,227406,661,31,85,3192,true,false,,,,,,,
3193,227407,661,31,85,3193,true,false,,,,,,,
3194,227408,661,31,85,3194,true,false,,,,,,,
3195,227409,661,31,85,3195,true,false,,,,,,,
3196,227411,661,31,85,3196,true,false,,,,,,,
3197,227412,661,31,85,3197,true,false,,,,,,,
3198,227413,661,31,85,3198,true,false,,,,,,,
3199,227509,661,31,85,3199,true,false,,,,,,,
3200,227611,661,31,85,3200,true,false,,,,,,,
3201,227716,414,31,85,3201,true,false,,,,,,,
3202,227801,661,31,85,3202,true,false,,,,,,,
3203,227802,661,31,85,3203,true,false,,,,,,,
3204,227804,661,31,85,3204,true,false,,,,,,,
3205,227805,661,31,85,3205,true,false,,,,,,,
3206,227806,661,31,85,3206,true,false,,,,,,,
3207,227807,661,31,85,3207,true,false,,,,,,,
3208,227808,661,31,85,3208,true,false,,,,,,,
3209,227809,661,31,85,3209,true,false,,,,,,,
3210,227811,661,31,85,3210,true,false,,,,,,,
3211,227812,661,31,85,3211,true,false,,,,,,,
3212,227813,661,31,85,3212,true,false,,,,,,,
3213,227814,661,31,85,3213,true,false,,,,,,,
3214,227815,661,31,85,3214,true,false,,,,,,,
3215,227816,661,31,85,3215,true,false,,,,,,,
3216,227817,661,31,85,3216,true,false,,,,,,,
3217,227875,661,31,85,3217,true,false,,,,,,,
3218,227881,661,31,85,3218,true,false,,,,,,,
3219,227890,661,31,85,3219,true,false,,,,,,,
3220,228001,661,31,85,3220,true,false,,,,,,,
3221,228003,414,31,85,3221,true,false,,,,,,,
3222,228004,661,31,85,3222,true,false,,,,,,,
3223,228115,661,31,85,3223,true,false,,,,,,,
3224,228118,661,31,85,3224,true,false,,,,,,,
3225,228119,661,31,85,3225,true,false,,,,,,,
3226,228120,661,31,85,3226,true,false,,,,,,,
3227,228121,661,31,85,3227,true,false,,,,,,,
3228,228125,661,31,85,3228,true,false,,,,,,,
3229,228128,304,31,85,3229,true,false,,,,,,,
3230,228131,661,31,85,3230,true,false,,,,,,,
3231,228132,661,31,85,3231,true,false,,,,,,,
3232,228133,661,31,85,3232,true,false,,,,,,,
3233,228140,661,31,85,3233,true,false,,,,,,,
3234,228141,661,31,85,3234,true,false,,,,,,,
3235,228142,661,31,85,3235,true,false,,,,,,,
3236,228145,661,31,85,3236,true,false,,,,,,,
3237,228151,661,31,85,3237,true,false,,,,,,,
3238,228155,661,31,85,3238,true,false,,,,,,,
3239,228159,661,31,85,3239,true,false,,,,,,,
3240,228161,661,31,85,3240,true,false,,,,,,,
3241,228171,661,31,85,3241,true,false,,,,,,,
3242,228177,661,31,85,3242,true,false,,,,,,,
3243,228178,661,31,85,3243,true,false,,,,,,,
3244,228186,19,31,85,3244,true,false,,,,,,,
3245,228216,553,31,85,3245,true,false,,,,,,,
3246,228225,661,31,85,3246,true,false,,,,,,,
3247,228411,14,31,85,3247,true,false,,,,,,,
3248,228551,661,31,85,3248,true,false,,,,,,,
3249,228581,661,31,85,3249,true,false,,,,,,,
3250,229001,554,31,85,3250,true,false,,,,,,,
3251,229003,553,31,85,3251,true,false,,,,,,,
3252,229010,554,31,85,3252,true,false,,,,,,,
3253,229030,553,31,85,3253,true,false,,,,,,,
3254,229050,708,31,85,3254,true,false,,,,,,,
3255,229093,553,31,85,3255,true,false,,,,,,,
3256,229103,554,31,85,3256,true,false,,,,,,,
3257,229120,554,31,85,3257,true,false,,,,,,,
3258,229121,554,31,85,3258,true,false,,,,,,,
3259,229122,554,31,85,3259,true,false,,,,,,,
3260,229123,554,31,85,3260,true,false,,,,,,,
3261,229124,554,31,85,3261,true,false,,,,,,,
3262,229125,554,31,85,3262,true,false,,,,,,,
3263,229126,554,31,85,3263,true,false,,,,,,,
3264,229127,554,31,85,3264,true,false,,,,,,,
3265,229128,554,31,85,3265,true,false,,,,,,,
3266,229129,554,31,85,3266,true,false,,,,,,,
3267,229130,554,31,85,3267,true,false,,,,,,,
3268,229135,554,31,85,3268,true,false,,,,,,,
3269,229145,216,31,85,3269,true,false,,,,,,,
3270,229201,554,31,85,3270,true,false,,,,,,,
3271,229202,554,31,85,3271,true,false,,,,,,,
3272,229203,554,31,85,3272,true,false,,,,,,,
3273,229204,554,31,85,3273,true,false,,,,,,,
3274,229205,554,31,85,3274,true,false,,,,,,,
3275,229206,554,31,85,3275,true,false,,,,,,,
3276,229207,554,31,85,3276,true,false,,,,,,,
3277,229208,554,31,85,3277,true,false,,,,,,,
3278,229209,554,31,85,3278,true,false,,,,,,,
3279,229210,554,31,85,3279,true,false,,,,,,,
3280,229211,554,31,85,3280,true,false,,,,,,,
3281,229212,554,31,85,3281,true,false,,,,,,,
3282,229215,554,31,85,3282,true,false,,,,,,,
3283,229216,554,31,85,3283,true,false,,,,,,,
3284,229221,553,31,85,3284,true,false,,,,,,,
3285,229223,39,31,85,3285,true,false,,,,,,,
3286,229227,553,31,85,3286,true,false,,,,,,,
3287,229301,554,31,85,3287,true,false,,,,,,,
3288,229302,554,31,85,3288,true,false,,,,,,,
3289,229303,554,31,85,3289,true,false,,,,,,,
3290,229304,554,31,85,3290,true,false,,,,,,,
3291,229305,554,31,85,3291,true,false,,,,,,,
3292,229306,554,31,85,3292,true,false,,,,,,,
3293,229307,554,31,85,3293,true,false,,,,,,,
3294,229308,554,31,85,3294,true,false,,,,,,,
3295,229309,554,31,85,3295,true,false,,,,,,,
3296,229310,554,31,85,3296,true,false,,,,,,,
3297,229311,554,31,85,3297,true,false,,,,,,,
3298,229315,553,31,85,3298,true,false,,,,,,,
3299,229316,554,31,85,3299,true,false,,,,,,,
3300,229401,554,31,85,3300,true,false,,,,,,,
3301,229402,554,31,85,3301,true,false,,,,,,,
3302,229403,539,31,85,3302,true,false,,,,,,,
3303,229404,554,31,85,3303,true,false,,,,,,,
3304,229405,554,31,85,3304,true,false,,,,,,,
3305,229406,554,31,85,3305,true,false,,,,,,,
3306,229408,539,31,85,3306,true,false,,,,,,,
3307,229410,539,31,85,3307,true,false,,,,,,,
3308,229411,14,31,85,3308,true,false,,,,,,,
3309,229412,14,31,85,3309,true,false,,,,,,,
3310,229413,14,31,85,3310,true,false,,,,,,,
3311,229419,539,31,85,3311,true,false,,,,,,,
3312,229427,553,31,85,3312,true,false,,,,,,,
3313,229431,14,31,85,3313,true,false,,,,,,,
3314,229501,708,31,85,3314,true,false,,,,,,,
3315,229502,708,31,85,3315,true,false,,,,,,,
3316,229503,708,31,85,3316,true,false,,,,,,,
3317,229504,708,31,85,3317,true,false,,,,,,,
3318,229505,708,31,85,3318,true,false,,,,,,,
3319,229506,708,31,85,3319,true,false,,,,,,,
3320,229508,708,31,85,3320,true,false,,,,,,,
3321,229602,553,31,85,3321,true,false,,,,,,,
3322,229711,14,31,85,3322,true,false,,,,,,,
3323,229801,554,31,85,3323,true,false,,,,,,,
3324,229802,554,31,85,3324,true,false,,,,,,,
3325,229820,553,31,85,3325,true,false,,,,,,,
3326,229841,708,31,85,3326,true,false,,,,,,,
3327,229881,708,31,85,3327,true,false,,,,,,,
3328,230001,539,31,85,3328,true,false,,,,,,,
3329,230002,539,31,85,3329,true,false,,,,,,,
3330,230003,539,31,85,3330,true,false,,,,,,,
3331,230041,539,31,85,3331,true,false,,,,,,,
3332,230104,539,31,85,3332,true,false,,,,,,,
3333,230112,539,31,85,3333,true,false,,,,,,,
3334,230119,539,31,85,3334,true,false,,,,,,,
3335,230121,539,31,85,3335,true,false,,,,,,,
3336,230122,539,31,85,3336,true,false,,,,,,,
3337,230123,539,31,85,3337,true,false,,,,,,,
3338,230124,539,31,85,3338,true,false,,,,,,,
3339,230125,539,31,85,3339,true,false,,,,,,,
3340,230126,539,31,85,3340,true,false,,,,,,,
3341,230127,539,31,85,3341,true,false,,,,,,,
3342,230128,539,31,85,3342,true,false,,,,,,,
3343,230129,539,31,85,3343,true,false,,,,,,,
3344,230130,539,31,85,3344,true,false,,,,,,,
3345,230131,539,31,85,3345,true,false,,,,,,,
3346,230132,539,31,85,3346,true,false,,,,,,,
3347,230133,539,31,85,3347,true,false,,,,,,,
3348,230134,539,31,85,3348,true,false,,,,,,,
3349,230135,539,31,85,3349,true,false,,,,,,,
3350,230136,539,31,85,3350,true,false,,,,,,,
3351,230137,539,31,85,3351,true,false,,,,,,,
3352,230138,539,31,85,3352,true,false,,,,,,,
3353,230139,539,31,85,3353,true,false,,,,,,,
3354,230140,539,31,85,3354,true,false,,,,,,,
3355,230141,539,31,85,3355,true,false,,,,,,,
3356,230142,539,31,85,3356,true,false,,,,,,,
3357,230143,539,31,85,3357,true,false,,,,,,,
3358,230144,539,31,85,3358,true,false,,,,,,,
3359,230145,539,31,85,3359,true,false,,,,,,,
3360,230146,539,31,85,3360,true,false,,,,,,,
3361,230185,539,31,85,3361,true,false,,,,,,,
3362,230194,539,31,85,3362,true,false,,,,,,,
3363,230201,539,31,85,3363,true,false,,,,,,,
3364,230202,539,31,85,3364,true,false,,,,,,,
3365,230203,539,31,85,3365,true,false,,,,,,,
3366,230204,539,31,85,3366,true,false,,,,,,,
3367,230205,539,31,85,3367,true,false,,,,,,,
3368,230301,539,31,85,3368,true,false,,,,,,,
3369,230302,539,31,85,3369,true,false,,,,,,,
3370,230303,539,31,85,3370,true,false,,,,,,,
3371,230304,539,31,85,3371,true,false,,,,,,,
3372,230305,539,31,85,3372,true,false,,,,,,,
3373,230306,539,31,85,3373,true,false,,,,,,,
3374,230307,539,31,85,3374,true,false,,,,,,,
3375,230308,539,31,85,3375,true,false,,,,,,,
3376,230309,539,31,85,3376,true,false,,,,,,,
3377,230323,539,31,85,3377,true,false,,,,,,,
3378,230401,539,31,85,3378,true,false,,,,,,,
3379,230402,539,31,85,3379,true,false,,,,,,,
3380,230403,539,31,85,3380,true,false,,,,,,,
3381,230404,539,31,85,3381,true,false,,,,,,,
3382,230405,539,31,85,3382,true,false,,,,,,,
3383,230406,539,31,85,3383,true,false,,,,,,,
3384,230445,539,31,85,3384,true,false,,,,,,,
3385,230501,539,31,85,3385,true,false,,,,,,,
3386,230502,539,31,85,3386,true,false,,,,,,,
3387,230503,539,31,85,3387,true,false,,,,,,,
3388,231001,449,31,85,3388,true,false,,,,,,,
3389,231004,449,31,85,3389,true,false,,,,,,,
3390,231007,449,31,85,3390,true,false,,,,,,,
3391,231011,449,31,85,3391,true,false,,,,,,,
3392,231039,449,31,85,3392,true,false,,,,,,,
3393,231115,131,31,85,3393,true,false,,,,,,,
3394,231121,449,31,85,3394,true,false,,,,,,,
3395,231202,644,31,85,3395,true,false,,,,,,,
3396,231204,449,31,85,3396,true,false,,,,,,,
3397,231205,644,31,85,3397,true,false,,,,,,,
3398,231206,644,31,85,3398,true,false,,,,,,,
3399,231207,644,31,85,3399,true,false,,,,,,,
3400,231208,644,31,85,3400,true,false,,,,,,,
3401,231209,644,31,85,3401,true,false,,,,,,,
3402,231210,644,31,85,3402,true,false,,,,,,,
3403,231211,449,31,85,3403,true,false,,,,,,,
3404,231212,644,31,85,3404,true,false,,,,,,,
3405,231213,644,31,85,3405,true,false,,,,,,,
3406,231214,644,31,85,3406,true,false,,,,,,,
3407,231215,644,31,85,3407,true,false,,,,,,,
3408,231216,644,31,85,3408,true,false,,,,,,,
3409,231217,644,31,85,3409,true,false,,,,,,,
3410,231218,644,31,85,3410,true,false,,,,,,,
3411,231219,644,31,85,3411,true,false,,,,,,,
3412,231220,644,31,85,3412,true,false,,,,,,,
3413,231221,644,31,85,3413,true,false,,,,,,,
3414,231222,644,31,85,3414,true,false,,,,,,,
3415,231223,644,31,85,3415,true,false,,,,,,,
3416,231224,644,31,85,3416,true,false,,,,,,,
3417,231225,644,31,85,3417,true,false,,,,,,,
3418,231226,644,31,85,3418,true,false,,,,,,,
3419,231230,644,31,85,3419,true,false,,,,,,,
3420,231231,644,31,85,3420,true,false,,,,,,,
3421,231300,449,31,85,3421,true,false,,,,,,,
3422,231301,449,31,85,3422,true,false,,,,,,,
3423,231302,449,31,85,3423,true,false,,,,,,,
3424,231303,449,31,85,3424,true,false,,,,,,,
3425,231304,449,31,85,3425,true,false,,,,,,,
3426,231305,449,31,85,3426,true,false,,,,,,,
3427,231306,449,31,85,3427,true,false,,,,,,,
3428,231307,449,31,85,3428,true,false,,,,,,,
3429,231308,644,31,85,3429,true,false,,,,,,,
3430,231309,449,31,85,3430,true,false,,,,,,,
3431,231310,449,31,85,3431,true,false,,,,,,,
3432,231311,449,31,85,3432,true,false,,,,,,,
3433,231312,449,31,85,3433,true,false,,,,,,,
3434,231313,449,31,85,3434,true,false,,,,,,,
3435,231314,449,31,85,3435,true,false,,,,,,,
3436,231360,449,31,85,3436,true,false,,,,,,,
3437,231370,449,31,85,3437,true,false,,,,,,,
3438,231501,449,31,85,3438,true,false,,,,,,,
3439,231556,449,31,85,3439,true,false,,,,,,,
3440,231813,449,31,85,3440,true,false,,,,,,,
3441,232001,449,31,85,3441,true,false,,,,,,,
3442,232011,304,31,85,3442,true,false,,,,,,,
3443,232101,131,31,85,3443,true,false,,,,,,,
3444,232102,718,31,85,3444,true,false,,,,,,,
3445,232103,718,31,85,3445,true,false,,,,,,,
3446,232104,131,31,85,3446,true,false,,,,,,,
3447,232105,131,31,85,3447,true,false,,,,,,,
3448,232106,718,31,85,3448,true,false,,,,,,,
3449,232107,718,31,85,3449,true,false,,,,,,,
3450,232108,131,31,85,3450,true,false,,,,,,,
3451,232109,131,31,85,3451,true,false,,,,,,,
3452,232110,718,31,85,3452,true,false,,,,,,,
3453,232111,718,31,85,3453,true,false,,,,,,,
3454,232114,131,31,85,3454,true,false,,,,,,,
3455,232115,131,31,85,3455,true,false,,,,,,,
3456,232116,131,31,85,3456,true,false,,,,,,,
3457,232118,131,31,85,3457,true,false,,,,,,,
3458,232119,131,31,85,3458,true,false,,,,,,,
3459,232120,131,31,85,3459,true,false,,,,,,,
3460,232202,637,31,85,3460,true,false,,,,,,,
3461,232221,644,31,85,3461,true,false,,,,,,,
3462,232225,644,31,85,3462,true,false,,,,,,,
3463,232300,240,31,85,3463,true,false,,,,,,,
3464,232321,240,31,85,3464,true,false,,,,,,,
3465,232322,240,31,85,3465,true,false,,,,,,,
3466,232324,240,31,85,3466,true,false,,,,,,,
3467,232325,240,31,85,3467,true,false,,,,,,,
3468,232326,240,31,85,3468,true,false,,,,,,,
3469,232327,240,31,85,3469,true,false,,,,,,,
3470,232328,240,31,85,3470,true,false,,,,,,,
3471,232329,240,31,85,3471,true,false,,,,,,,
3472,232330,240,31,85,3472,true,false,,,,,,,
3473,232331,240,31,85,3473,true,false,,,,,,,
3474,232332,240,31,85,3474,true,false,,,,,,,
3475,232333,240,31,85,3475,true,false,,,,,,,
3476,232336,240,31,85,3476,true,false,,,,,,,
3477,232338,240,31,85,3477,true,false,,,,,,,
3478,232339,240,31,85,3478,true,false,,,,,,,
3479,232340,240,31,85,3479,true,false,,,,,,,
3480,232341,240,31,85,3480,true,false,,,,,,,
3481,232608,701,34,85,3481,true,false,,,,,,,
3482,233001,240,31,85,3482,true,false,,,,,,,
3483,233002,240,31,85,3483,true,false,,,,,,,
3484,233003,240,31,85,3484,true,false,,,,,,,
3485,233005,240,31,85,3485,true,false,,,,,,,
3486,233008,240,31,85,3486,true,false,,,,,,,
3487,233132,240,31,85,3487,true,false,,,,,,,
3488,233213,240,31,85,3488,true,false,,,,,,,
3489,233220,240,31,85,3489,true,false,,,,,,,
3490,233221,240,31,85,3490,true,false,,,,,,,
3491,233222,240,31,85,3491,true,false,,,,,,,
3492,233223,240,31,85,3492,true,false,,,,,,,
3493,233224,240,31,85,3493,true,false,,,,,,,
3494,233225,240,31,85,3494,true,false,,,,,,,
3495,233226,240,31,85,3495,true,false,,,,,,,
3496,233227,240,31,85,3496,true,false,,,,,,,
3497,233228,240,31,85,3497,true,false,,,,,,,
3498,233229,240,31,85,3498,true,false,,,,,,,
3499,233230,240,31,85,3499,true,false,,,,,,,
3500,233231,240,31,85,3500,true,false,,,,,,,
3501,233232,240,31,85,3501,true,false,,,,,,,
3502,233233,240,31,85,3502,true,false,,,,,,,
3503,233234,240,31,85,3503,true,false,,,,,,,
3504,233235,240,31,85,3504,true,false,,,,,,,
3505,233236,240,31,85,3505,true,false,,,,,,,
3506,233300,240,31,85,3506,true,false,,,,,,,
3507,233301,240,31,85,3507,true,false,,,,,,,
3508,233302,240,31,85,3508,true,false,,,,,,,
3509,233303,240,31,85,3509,true,false,,,,,,,
3510,233304,240,31,85,3510,true,false,,,,,,,
3511,233305,240,31,85,3511,true,false,,,,,,,
3512,233306,240,31,85,3512,true,false,,,,,,,
3513,233307,240,31,85,3513,true,false,,,,,,,
3514,233308,240,31,85,3514,true,false,,,,,,,
3515,233310,240,31,85,3515,true,false,,,,,,,
3516,233311,240,31,85,3516,true,false,,,,,,,
3517,233323,240,31,85,3517,true,false,,,,,,,
3518,233330,240,31,85,3518,true,false,,,,,,,
3519,233656,15,34,85,3519,true,false,,,,,,,
3520,234701,399,31,85,3520,true,false,,,,,,,
3521,237200,71,31,85,3521,true,false,,,,,,,
3522,240001,615,31,85,3522,true,false,,,,,,,
3523,240150,708,31,85,3523,true,false,,,,,,,
3524,240320,71,31,85,3524,true,false,,,,,,,
3525,240330,71,31,85,3525,true,false,,,,,,,
3526,240504,708,31,85,3526,true,false,,,,,,,
3527,240701,105,31,85,3527,true,false,,,,,,,
3528,240763,105,31,85,3528,true,false,,,,,,,
3529,241001,265,31,85,3529,true,false,,,,,,,
3530,241004,265,31,85,3530,true,false,,,,,,,
3531,241005,239,31,85,3531,true,false,,,,,,,
3532,241012,239,31,85,3532,true,false,,,,,,,
3533,241053,708,31,85,3533,true,false,,,,,,,
3534,241119,673,34,85,3534,true,false,,,,,,,
3535,241120,265,31,85,3535,true,false,,,,,,,
3536,241121,265,31,85,3536,true,false,,,,,,,
3537,241122,265,31,85,3537,true,false,,,,,,,
3538,241123,265,31,85,3538,true,false,,,,,,,
3539,241124,265,31,85,3539,true,false,,,,,,,
3540,241125,265,31,85,3540,true,false,,,,,,,
3541,241126,265,31,85,3541,true,false,,,,,,,
3542,241127,265,31,85,3542,true,false,,,,,,,
3543,241200,265,31,85,3543,true,false,,,,,,,
3544,241201,265,31,85,3544,true,false,,,,,,,
3545,241202,265,31,85,3545,true,false,,,,,,,
3546,241203,265,31,85,3546,true,false,,,,,,,
3547,241204,265,31,85,3547,true,false,,,,,,,
3548,241205,265,31,85,3548,true,false,,,,,,,
3549,241295,673,34,85,3549,true,false,,,,,,,
3550,241301,265,31,85,3550,true,false,,,,,,,
3551,241302,265,31,85,3551,true,false,,,,,,,
3552,241303,265,31,85,3552,true,false,,,,,,,
3553,241304,265,31,85,3553,true,false,,,,,,,
3554,241305,265,31,85,3554,true,false,,,,,,,
3555,241309,265,31,85,3555,true,false,,,,,,,
3556,241314,265,31,85,3556,true,false,,,,,,,
3557,241401,265,31,85,3557,true,false,,,,,,,
3558,241402,265,31,85,3558,true,false,,,,,,,
3559,241403,265,31,85,3559,true,false,,,,,,,
3560,241404,265,31,85,3560,true,false,,,,,,,
3561,241405,265,31,85,3561,true,false,,,,,,,
3562,241406,265,31,85,3562,true,false,,,,,,,
3563,241407,265,31,85,3563,true,false,,,,,,,
3564,241412,265,31,85,3564,true,false,,,,,,,
3565,241501,708,31,85,3565,true,false,,,,,,,
3566,241502,708,31,85,3566,true,false,,,,,,,
3567,241503,708,31,85,3567,true,false,,,,,,,
3568,241504,708,31,85,3568,true,false,,,,,,,
3569,241516,708,31,85,3569,true,false,,,,,,,
3570,241800,533,31,85,3570,true,false,,,,,,,
3571,241965,673,34,85,3571,true,false,,,,,,,
3572,241986,673,34,85,3572,true,false,,,,,,,
3573,241996,714,34,85,3573,true,false,,,,,,,
3574,242001,615,31,85,3574,true,false,,,,,,,
3575,242021,115,31,85,3575,true,false,,,,,,,
3576,242042,615,31,85,3576,true,false,,,,,,,
3577,242123,615,31,85,3577,true,false,,,,,,,
3578,242124,265,31,85,3578,true,false,,,,,,,
3579,242125,673,34,85,3579,true,false,,,,,,,
3580,242127,615,31,85,3580,true,false,,,,,,,
3581,242161,235,34,85,3581,true,false,,,,,,,
3582,242220,615,31,85,3582,true,false,,,,,,,
3583,242221,615,31,85,3583,true,false,,,,,,,
3584,242222,615,31,85,3584,true,false,,,,,,,
3585,242223,615,31,85,3585,true,false,,,,,,,
3586,242225,615,31,85,3586,true,false,,,,,,,
3587,242226,615,31,85,3587,true,false,,,,,,,
3588,242227,615,31,85,3588,true,false,,,,,,,
3589,242301,615,31,85,3589,true,false,,,,,,,
3590,242303,615,31,85,3590,true,false,,,,,,,
3591,242305,615,31,85,3591,true,false,,,,,,,
3592,242306,615,31,85,3592,true,false,,,,,,,
3593,242307,615,31,85,3593,true,false,,,,,,,
3594,242308,615,31,85,3594,true,false,,,,,,,
3595,242401,615,31,85,3595,true,false,,,,,,,
3596,242402,615,31,85,3596,true,false,,,,,,,
3597,242404,615,31,85,3597,true,false,,,,,,,
3598,242405,615,31,85,3598,true,false,,,,,,,
3599,242406,615,31,85,3599,true,false,,,,,,,
3600,242407,615,31,85,3600,true,false,,,,,,,
3601,242420,615,31,85,3601,true,false,,,,,,,
3602,242429,127,34,85,3602,true,false,,,,,,,
3603,242467,105,31,85,3603,true,false,,,,,,,
3604,242507,239,31,85,3604,true,false,,,,,,,
3605,242515,265,31,85,3605,true,false,,,,,,,
3606,242523,115,31,85,3606,true,false,,,,,,,
3607,242604,615,31,85,3607,true,false,,,,,,,
3608,242605,615,31,85,3608,true,false,,,,,,,
3609,242621,584,34,85,3609,true,false,,,,,,,
3610,242638,115,31,85,3610,true,false,,,,,,,
3611,242648,701,34,85,3611,true,false,,,,,,,
3612,242675,235,34,85,3612,true,false,,,,,,,
3613,242701,615,31,85,3613,true,false,,,,,,,
3614,242726,115,31,85,3614,true,false,,,,,,,
3615,243001,71,31,85,3615,true,false,,,,,,,
3616,243002,71,31,85,3616,true,false,,,,,,,
3617,243003,71,31,85,3617,true,false,,,,,,,
3618,243004,71,31,85,3618,true,false,,,,,,,
3619,243005,71,31,85,3619,true,false,,,,,,,
3620,243006,71,31,85,3620,true,false,,,,,,,
3621,243021,71,31,85,3621,true,false,,,,,,,
3622,243037,71,31,85,3622,true,false,,,,,,,
3623,243104,71,31,85,3623,true,false,,,,,,,
3624,243121,71,31,85,3624,true,false,,,,,,,
3625,243122,71,31,85,3625,true,false,,,,,,,
3626,243123,71,31,85,3626,true,false,,,,,,,
3627,243125,71,31,85,3627,true,false,,,,,,,
